Time;Gaze.X;GazeY;SubjectID;Snippet;Indentation;TrialNumber
11714679,7246829;1472,95799496309;759,890907345051;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714697,6752704;1472,58275105234;746,381459687276;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714714,380595;1470,17098206625;726,630498061707;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714744,4466302;1467,4253244696;658,120477705382;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714757,2281312;1446,47133668078;655,196045874789;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714775,3188012;1441,88342555303;652,527455712769;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714792,0879372;1429,07925846856;647,570999928372;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714808,9476925;1428,82783082398;651,409660706384;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714821,2424913;1428,48251972673;652,697350002699;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714837,6219634;1428,5004833275;648,946087466233;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714854,1067807;1429,62462442541;650,71014655114;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714867,6830901;1434,29558375486;664,79630204784;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714899,8590489;1435,22857622756;670,373605220795;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714911,5512281;1435,58798736356;669,040731137343;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714927,357532;1448,42624910901;652,829324762272;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714943,4602371;1449,20328919993;648,251133668899;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714957,2230716;1447,81528494279;652,053094940223;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714973,8955467;1455,43094423507;648,834434424299;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11714988,5623105;1456,77264883791;675,348921831233;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715003,4076703;1455,90509820581;684,586798084416;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715017,5133484;1445,54994993067;737,472324167209;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715047,3037493;1443,7546480681;745,346089312304;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715063,2429618;1421,65947831963;748,861419924611;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715078,5074367;1422,68375491248;731,074270609265;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715091,7265542;1424,24991519244;725,07274498512;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715107,9481974;1401,15073054288;697,126966842174;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715126,0177229;1408,41388927643;709,705542130149;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715136,8482618;1395,61834915647;717,134353208075;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715154,0659642;1399,88004045279;706,511715716329;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715170,8275485;1398,28254815569;711,765847041514;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715199,9900319;1399,2917953588;718,897183196089;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715214,4445951;1405,13658208267;727,019983521799;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
11715227,261211;1431,2814928948;729,246177585551;baaa7f91-e49f-40a4-912d-7579b5ecbb1e;FixationCross_0;4;0
