Time;Gaze.X;GazeY;SubjectID;Snippet;Indentation;TrialNumber
3412189,41541043;922,866657350369;538,373627224242;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412208,40131698;916,611325789994;534,527447063914;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412221,53160933;943,315521862885;535,968807248168;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412233,65923344;951,774829654196;551,305554214866;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412246,38577207;947,301117113264;562,455937147681;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412261,18599299;961,535122705536;545,30747470362;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412292,47730169;954,62211062658;556,673732180161;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412306,08719974;949,246106023117;554,231072282822;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412321,47211294;938,46778022993;538,894447660694;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412336,82660634;935,905985821685;539,180957238024;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412351,17250556;933,574128605542;538,904443087956;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412366,28482573;913,204561919108;556,392133714053;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412381,28929389;914,311020271956;553,629890281082;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412396,16023097;927,260805003502;552,836708161008;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412411,22395848;927,427187506352;552,437553035717;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412442,26242728;924,691931438945;549,287249446341;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412456,44911636;939,602994908942;555,663638973109;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412471,37417699;937,928743052605;553,967016305654;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412486,21824983;947,201484848635;554,719081599493;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412501,50953325;954,836918686087;557,099533437408;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412516,56417432;947,745077492525;552,836351366468;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412531,31501245;949,23720516228;554,851412458973;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412546,4087647;949,855819846314;556,65966382373;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412561,62380108;951,751142137306;564,962326226757;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412592,75036879;948,097715012173;558,652739885447;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412606,85211947;946,574365341527;558,826882945835;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412621,60532797;943,001753201809;555,171828734796;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412636,79508037;941,256392971253;550,691249036622;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412651,45860971;950,840439531889;552,338242032643;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412666,40381851;959,262526543087;554,997697662093;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412681,57697829;945,294967979782;558,238367472302;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412696,53087847;944,866075055734;544,347965487517;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412711,42551929;945,044565703647;543,746646342306;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412742,68364276;945,639216634182;537,327566216147;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412756,31013343;951,632232676223;535,954633137736;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412771,89613337;943,909695183692;541,413757313527;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412786,40045258;937,174199372221;545,025861454979;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412801,40887136;945,825012120847;541,994203714876;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412816,40069752;951,933957170356;542,482799821951;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412831,48852383;951,879710725191;547,316331202643;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412846,56410321;958,105132132651;550,610450070074;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412893,11746073;975,689603456355;519,929172771255;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412922,3030871;985,968261373456;506,911037699666;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412936,11525707;997,316190804048;539,048651059548;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412966,12972425;1023,91606811923;517,46602777572;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412981,5719215;1017,97960410882;512,733737687937;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3412996,01895667;1011,93852664901;518,991452397286;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413011,20989426;1009,51179190731;523,439039547795;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413056,74004028;1007,11448503235;519,239460834129;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413071,4154215;996,023656103831;505,127880542664;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413086,66719868;978,22057016269;518,855789229588;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413101,7664818;985,650946648916;508,433359579652;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413116,78912283;973,82383412006;521,313121780728;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413131,47991147;969,670399887565;514,938496820871;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413147,69050499;972,100293180263;507,049311045928;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413162,70208427;968,716818385395;514,084525957148;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413193,97245467;979,488910060707;498,47407102538;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413207,45909327;975,160521781725;508,396899161885;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413222,73299395;951,787492991894;514,592473468917;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413237,76709178;946,980265431734;517,292171873402;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413252,252448;961,556461374775;505,148395884424;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413267,69583043;955,616261814897;506,123870746927;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413282,59086632;951,093769342474;507,815382591335;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413297,41834654;958,046259338625;507,73816697573;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413312,46587649;971,165312283167;503,524808831361;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413343,46365387;973,260053293283;511,414576219101;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413357,68747881;968,798285701837;505,417508644784;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3413371,54389577;970,752751754428;503,837624425221;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428646,61198477;965,17577437672;524,205888973858;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428659,2650418;932,40210186238;516,281334547444;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428670,88382559;928,294361702074;510,445241092001;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428685,7555528;942,780358294441;507,83848419184;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428701,30402181;1008,74238159159;499,668070125464;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428715,91303255;977,80824749309;512,760089653302;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428730,67532749;998,235138578229;508,053441210885;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428746,20364832;1005,93417862859;501,1462711682;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428760,6747823;990,763059047643;496,19411617714;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428792,04470842;979,211679736076;504,258552137399;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428805,83752034;994,494095368953;520,194205260222;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428820,77285258;980,243040501193;524,14856246255;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428836,20872882;961,378024847176;511,833531816021;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428851,85793874;961,680928829464;507,293394226981;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
3428866,577962;963,842064360928;522,231751417146;582108f0-2b7a-4599-a3aa-afb5899b0da8;FixationCross_0;4;0
