Time;Gaze.X;GazeY;SubjectID;Snippet;Indentation;TrialNumber
1139228576,22016;1184,65805289482;641,596999832462;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228593,15446;1185,38413359342;639,381613715765;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228615,36638;1188,62601957656;637,128198563564;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228625,08528;1191,14967843825;635,960487727751;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228635,71599;1196,25919495316;639,588369688882;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228667,89926;1195,79253319251;645,54733401266;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228679,7985;1195,35452909306;646,973626231222;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228695,06328;1196,40486812127;649,176769268781;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228710,0361;1205,32701743155;647,424512792797;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228725,08793;1207,03370103426;654,106472809867;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228740,26144;1203,86667362464;649,639018967016;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228755,43772;1202,20005938674;640,715229950594;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228770,37617;1201,26093927;635,500346199406;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228785,50188;1202,50453374082;632,906298259293;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228815,92476;1200,19905041171;630,141473659824;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228830,31447;1200,26054401605;629,439486363415;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228845,42991;1198,17291024825;636,376187810828;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228860,04441;1198,36712934748;640,067412243914;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228876,23363;1197,35141444011;639,340269150849;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228890,6269;1197,74701555091;640,720396046129;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228905,32752;1196,54267127273;648,912831249496;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228921,37096;1191,71123383748;695,312946946971;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228935,47701;1195,444275805;710,401619646599;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228966,32498;1195,81227739339;716,222239430692;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228980,1462;1193,59139700797;716,000402189981;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139228994,95467;1189,51138435551;719,703582536649;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139229010,18823;1181,19544518856;717,993340887069;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139229025,18199;1181,64073234862;718,962897604472;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139229041,56795;1187,18886714236;723,536289437748;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139229055,40932;1188,17862370885;722,582684340313;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139229070,26915;1189,46420021425;723,297354609304;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139229084,85086;1191,1032355751;719,359355731221;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139229116,50238;1189,50713669519;717,045211553706;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
1139229129,89614;1190,65765383056;718,293630336481;49b9b7d0-2934-45fc-8154-73d6a8106e2a;FixationCross_0;4;0
