Participant,Expert,Snippet,Linearity,HasError,Scrambled,HitsLine,HitsBlocks,HitsAnswer,VerticalNext,VerticalLater,Regression,HorizontalLater,LineRegression,SaccadeLength,StoryOrder_Naive_Score,StoryOrder_Dynamic_Score,StoryOrder_Dynamic_Repetitions,ExecOrder_Naive_Score,ExecOrder_Dynamic_Score,ExecOrder_Dynamic_Repetitions
5f111f97,True,Calculation,B,False,False,0.725,0.8083333333333333,0.041666666666666664,0.1724137931034483,0.27586206896551724,0.25287356321839083,0.28735632183908044,0.1724137931034483,79.08411031961091,-72,-40,3,-65,-49,3
8b56a1da,True,Calculation,B,False,False,0.7616822429906542,0.7990654205607477,0.004672897196261682,0.2085889570552147,0.3312883435582822,0.32515337423312884,0.12883435582822086,0.2085889570552147,67.18732756879623,-187,-131,7,-187,-134,6
9a12d88f,True,Calculation,B,False,False,0.5419354838709678,0.5161290322580645,0.012903225806451613,0.20238095238095238,0.32142857142857145,0.30952380952380953,0.19047619047619047,0.16666666666666666,137.85278563095554,-91,-77,3,-85,-80,2
b1146e7b,True,Calculation,B,False,False,0.6210526315789474,0.6526315789473685,0.06315789473684211,0.15254237288135594,0.2711864406779661,0.23728813559322035,0.2542372881355932,0.22033898305084745,96.26658919717472,-33,-27,2,-27,-21,2
b8d2109c,True,Calculation,B,False,False,0.8,0.8620689655172413,0.020689655172413793,0.15517241379310345,0.25862068965517243,0.25,0.25862068965517243,0.22413793103448276,92.85586582717133,-95,-69,4,-85,-65,3
baaa7f91,True,Calculation,B,False,False,0.7297297297297297,0.7927927927927928,0.08108108108108109,0.19753086419753085,0.3333333333333333,0.2222222222222222,0.2345679012345679,0.19753086419753085,90.5407857576643,-70,-39,4,-69,-47,4
cf071081,True,Calculation,B,False,False,0.7166666666666667,0.7583333333333333,0.041666666666666664,0.1744186046511628,0.27906976744186046,0.2558139534883721,0.27906976744186046,0.1744186046511628,99.74310150111532,-67,-54,3,-65,-51,3
d4aecdc3,True,Calculation,B,False,False,0.8384615384615385,0.9307692307692308,0.015384615384615385,0.1743119266055046,0.25688073394495414,0.25688073394495414,0.27522935779816515,0.2018348623853211,75.58230794620842,-85,-69,4,-80,-68,3
e3829974,True,Calculation,B,False,False,0.5754716981132075,0.660377358490566,0.14150943396226415,0.13114754098360656,0.26229508196721313,0.2786885245901639,0.26229508196721313,0.18032786885245902,189.11619721645206,-39,-38,2,-39,-25,2
03865400,True,CheckIfLettersOnly,B,False,False,0.576271186440678,0.7457627118644068,0.062146892655367235,0.14705882352941177,0.30392156862745096,0.2647058823529412,0.21568627450980393,0.20588235294117646,72.32638915157347,-61,-53,2,-78,-78,1
128d315e,True,CheckIfLettersOnly,B,False,False,0.7029702970297029,0.7425742574257426,0.039603960396039604,0.29577464788732394,0.39436619718309857,0.29577464788732394,0.19718309859154928,0.09859154929577464,89.90355834061718,-37,-37,1,-52,-52,1
1f8beed4,True,CheckIfLettersOnly,B,False,False,0.6933333333333334,0.8,0.13333333333333333,0.21153846153846154,0.38461538461538464,0.36538461538461536,0.057692307692307696,0.17307692307692307,145.09419921483453,-26,-26,1,-36,-36,1
24aed847,True,CheckIfLettersOnly,B,False,False,0.6771653543307087,0.8661417322834646,0.023622047244094488,0.1744186046511628,0.3488372093023256,0.27906976744186046,0.19767441860465115,0.16279069767441862,92.56717955472354,-68,-53,2,-40,-40,1
2f8ddeb6,True,CheckIfLettersOnly,B,False,False,0.632258064516129,0.832258064516129,0.07096774193548387,0.14285714285714285,0.32653061224489793,0.30612244897959184,0.1836734693877551,0.17346938775510204,94.51390356365327,-68,-67,2,-64,-64,1
582108f0,True,CheckIfLettersOnly,B,False,False,0.8535980148883374,0.9478908188585607,0.01488833746898263,0.2005813953488372,0.28488372093023256,0.25,0.23546511627906977,0.22674418604651161,23.54481941478284,-294,-229,7,-155,-88,2
6cd1b570,True,CheckIfLettersOnly,B,False,False,0.6652360515021459,0.8197424892703863,0.02145922746781116,0.13548387096774195,0.36129032258064514,0.3548387096774194,0.11612903225806452,0.16129032258064516,68.88569031686484,-166,-129,3,-84,-81,2
b1146e7b,True,CheckIfLettersOnly,B,False,False,0.5421686746987951,0.6265060240963856,0.14457831325301204,0.15555555555555556,0.4222222222222222,0.26666666666666666,0.17777777777777778,0.1111111111111111,95.28699703195647,-29,-15,2,-118,-118,1
baaa7f91,True,CheckIfLettersOnly,B,False,False,0.712,0.912,0.024,0.1348314606741573,0.2808988764044944,0.25842696629213485,0.2247191011235955,0.2247191011235955,64.53376930572009,-52,-52,1,-58,-58,1
e3829974,True,CheckIfLettersOnly,B,False,False,0.7634408602150538,0.8817204301075269,0.06451612903225806,0.18309859154929578,0.3380281690140845,0.2535211267605634,0.22535211267605634,0.16901408450704225,88.33956701235263,-46,-46,1,-35,-35,1
1e492759,True,InsertSort,C,False,False,0.6491803278688525,0.6721311475409836,0.08196721311475409,0.16666666666666666,0.32323232323232326,0.2878787878787879,0.19696969696969696,0.18686868686868688,173.62270742515773,-187,-157,3,-152,-150,2
